"","pathway","pval_rna","padj_rna","log2err_rna","ES_rna","NES_rna","size_rna","leadingEdge_rna","pval_metabolites","padj_metabolites","ES_metabolites","NES_metabolites","nMoreExtreme_metabolites","size_metabolites","leadingEdge_metabolites"
"151","Influenza Infection(reactome)","2.79030588404973e-28","7.12225576903694e-26","1.38026491759359","0.671857264172524","2.46789404299903","148","c(""gene_symbol:TGFB1"", ""gene_symbol:RPLP0"", ""gene_symbol:ISG15"", ""gene_symbol:KPNA2"", ""gene_symbol:NUP37"", ""gene_symbol:RPS2"", ""gene_symbol:RPS12"", ""gene_symbol:RPS27L"", ""gene_symbol:RPS20"", ""gene_symbol:RPLP2"", ""gene_symbol:RPS18"", ""gene_symbol:RPL18"", ""gene_symbol:NUP107"", ""gene_symbol:NUP188"", ""gene_symbol:RPL32"", ""gene_symbol:RPS3A"", ""gene_symbol:RPL39"", ""gene_symbol:RPL12"", ""gene_symbol:EIF2AK2"", ""gene_symbol:RPS9"", ""gene_symbol:RPS16"", ""gene_symbol:RPS28"", ""gene_symbol:RPL23"", ""gene_symbol:RPSA"", 
""gene_symbol:NUP160"", ""gene_symbol:RPS4X"", ""gene_symbol:RPS19"", ""gene_symbol:RPL34"", ""gene_symbol:RPL10A"", ""gene_symbol:RPL35"", ""gene_symbol:NUP205"", ""gene_symbol:RPL27"", ""gene_symbol:NUP54"", ""gene_symbol:RPS8"", ""gene_symbol:RPS17"", ""gene_symbol:NUP85"", ""gene_symbol:RPS10"", ""gene_symbol:RPS5"", ""gene_symbol:AAAS"", ""gene_symbol:RPL8"", ""gene_symbol:RPS11"", ""gene_symbol:RPL10"", ""gene_symbol:RPS3"", ""gene_symbol:RPS27A"", ""gene_symbol:RPL23A"", ""gene_symbol:RPL30"", ""gene_symbol:RPL28"", ""gene_symbol:RPS23"", 
""gene_symbol:FAU"", ""gene_symbol:RPL5"", ""gene_symbol:RPL37A"", ""gene_symbol:NUP155"", ""gene_symbol:RPL35A"", ""gene_symbol:RPS13"", ""gene_symbol:RPL27A"", ""gene_symbol:RPS7"", ""gene_symbol:RPL13"", ""gene_symbol:NUP43"", ""gene_symbol:RPL7"", ""gene_symbol:NDC1"", ""gene_symbol:RPL22"", ""gene_symbol:NUP93"", ""gene_symbol:RPS27"", ""gene_symbol:KPNB1"", ""gene_symbol:XPO1"", ""gene_symbol:RPL13A"", ""gene_symbol:RPL36"", ""gene_symbol:RPL31"", ""gene_symbol:RPS14"", ""gene_symbol:RPL18A"", ""gene_symbol:CPSF4"", ""gene_symbol:RPL7A"", 
""gene_symbol:RPL17"", ""gene_symbol:RPS26"", ""gene_symbol:RPS24"", ""gene_symbol:RPS15A"", ""gene_symbol:POLR2A"", ""gene_symbol:RPL11"", ""gene_symbol:RPLP1"", ""gene_symbol:RPS25"", ""gene_symbol:RPL14"", ""gene_symbol:RPL38"", ""gene_symbol:RPL41"", ""gene_symbol:RPL37"", ""gene_symbol:RPL19"", ""gene_symbol:RPL24"", ""gene_symbol:RPL6"", ""gene_symbol:NUP153"", ""gene_symbol:NUP98"", ""gene_symbol:RPL4"", ""gene_symbol:NUP62"", ""gene_symbol:RPS6"", ""gene_symbol:RPS29"", ""gene_symbol:RPL26"", ""gene_symbol:RPL29"", ""gene_symbol:RAN"", 
""gene_symbol:RPS15"", ""gene_symbol:RPL3"", ""gene_symbol:RAE1"", ""gene_symbol:NUP50"", ""gene_symbol:RPL9"", ""gene_symbol:RPS21"", ""gene_symbol:NUP88"", ""gene_symbol:POLR2D"", ""gene_symbol:CALR"", ""gene_symbol:POLR2F"", ""gene_symbol:SEC13"", ""gene_symbol:RPL21"", ""gene_symbol:CANX"", ""gene_symbol:NUP35"", ""gene_symbol:TPR"", ""gene_symbol:RPL36A"", ""gene_symbol:SEH1L"", ""gene_symbol:NUP210"", ""gene_symbol:PARP1"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"152","Influenza Infection(wiki)","1.10986270457367e-28","4.12061753225353e-26","1.38774608305349","0.678458597965863","2.48735137364591","144","c(""gene_symbol:TGFB1"", ""gene_symbol:RPLP0"", ""gene_symbol:ISG15"", ""gene_symbol:NUP37"", ""gene_symbol:RPS2"", ""gene_symbol:RPS12"", ""gene_symbol:RPS27L"", ""gene_symbol:RPS20"", ""gene_symbol:RPLP2"", ""gene_symbol:RPS18"", ""gene_symbol:RPL18"", ""gene_symbol:NUP107"", ""gene_symbol:NUP188"", ""gene_symbol:RPL32"", ""gene_symbol:RPS3A"", ""gene_symbol:RPL39"", ""gene_symbol:RPL12"", ""gene_symbol:EIF2AK2"", ""gene_symbol:RPS9"", ""gene_symbol:RPS16"", ""gene_symbol:RPS28"", ""gene_symbol:RPL23"", ""gene_symbol:RPSA"", ""gene_symbol:NUP160"", 
""gene_symbol:RPS4X"", ""gene_symbol:RPS19"", ""gene_symbol:RPL34"", ""gene_symbol:RPL10A"", ""gene_symbol:RPL35"", ""gene_symbol:NUP205"", ""gene_symbol:RPL27"", ""gene_symbol:NUP54"", ""gene_symbol:RPS8"", ""gene_symbol:RPS17"", ""gene_symbol:NUP85"", ""gene_symbol:RPS10"", ""gene_symbol:RPS5"", ""gene_symbol:AAAS"", ""gene_symbol:RPL8"", ""gene_symbol:RPS11"", ""gene_symbol:RPL10"", ""gene_symbol:RPS3"", ""gene_symbol:RPS27A"", ""gene_symbol:RPL23A"", ""gene_symbol:RPL30"", ""gene_symbol:RPL28"", ""gene_symbol:RPS23"", ""gene_symbol:FAU"", 
""gene_symbol:RPL5"", ""gene_symbol:RPL37A"", ""gene_symbol:NUP155"", ""gene_symbol:RPL35A"", ""gene_symbol:RPS13"", ""gene_symbol:RPL27A"", ""gene_symbol:RPS7"", ""gene_symbol:RPL13"", ""gene_symbol:NUP43"", ""gene_symbol:RPL7"", ""gene_symbol:NDC1"", ""gene_symbol:RPL22"", ""gene_symbol:NUP93"", ""gene_symbol:RPS27"", ""gene_symbol:KPNB1"", ""gene_symbol:XPO1"", ""gene_symbol:RPL13A"", ""gene_symbol:RPL36"", ""gene_symbol:RPL31"", ""gene_symbol:RPS14"", ""gene_symbol:RPL18A"", ""gene_symbol:CPSF4"", ""gene_symbol:RPL7A"", ""gene_symbol:RPL17"", 
""gene_symbol:RPS26"", ""gene_symbol:RPS24"", ""gene_symbol:RPS15A"", ""gene_symbol:POLR2A"", ""gene_symbol:RPL11"", ""gene_symbol:RPLP1"", ""gene_symbol:RPS25"", ""gene_symbol:RPL14"", ""gene_symbol:RPL38"", ""gene_symbol:RPL41"", ""gene_symbol:RPL37"", ""gene_symbol:RPL19"", ""gene_symbol:RPL24"", ""gene_symbol:RPL6"", ""gene_symbol:NUP153"", ""gene_symbol:NUP98"", ""gene_symbol:RPL4"", ""gene_symbol:NUP62"", ""gene_symbol:RPS6"", ""gene_symbol:RPS29"", ""gene_symbol:RPL26"", ""gene_symbol:RPL29"", ""gene_symbol:RAN"", ""gene_symbol:RPS15"", 
""gene_symbol:RPL3"", ""gene_symbol:RAE1"", ""gene_symbol:NUP50"", ""gene_symbol:RPL9"", ""gene_symbol:RPS21"", ""gene_symbol:NUP88"", ""gene_symbol:POLR2D"", ""gene_symbol:CALR"", ""gene_symbol:POLR2F"", ""gene_symbol:SEC13"", ""gene_symbol:RPL21"", ""gene_symbol:CANX"", ""gene_symbol:NUP35"", ""gene_symbol:TPR"", ""gene_symbol:RPL36A"", ""gene_symbol:SEH1L"", ""gene_symbol:NUP210"", ""gene_symbol:PARP1"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"153","Inhibition of replication initiation of damaged DNA by RB1/E2F1(reactome)","0.00676779463243874","0.0234831548673575","0.269456432477131","0.646229000242143","1.67587099500439","13","c(""gene_symbol:POLA2"", ""gene_symbol:POLA1"", ""gene_symbol:PRIM1"", ""gene_symbol:TFDP1"", ""gene_symbol:PRIM2"", ""gene_symbol:E2F1"", ""gene_symbol:PPP2R1B"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"154","Initiation of Nuclear Envelope (NE) Reformation(reactome)","9.28430139740442e-06","8.48256977785227e-05","0.593325476396405","0.731365874802109","2.0603383525888","19","c(""gene_symbol:CDK1"", ""gene_symbol:CCNB1"", ""gene_symbol:LMNB1"", ""gene_symbol:CCNB2"", ""gene_symbol:LMNA"", ""gene_symbol:TMPO"", ""gene_symbol:LBR"", ""gene_symbol:VRK2"", ""gene_symbol:BANF1"", ""gene_symbol:LEMD2"", ""gene_symbol:KPNB1"", ""gene_symbol:VRK1"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"155","Interactions of Rev with host cellular proteins(reactome)","2.21840833527335e-08","4.09953829921101e-07","0.73376198835648","0.703928892859466","2.20794399209478","34","c(""gene_symbol:RCC1"", ""gene_symbol:NPM1"", ""gene_symbol:NUP37"", ""gene_symbol:NUP107"", ""gene_symbol:NUP188"", ""gene_symbol:NUP160"", ""gene_symbol:NUP205"", ""gene_symbol:NUP54"", ""gene_symbol:RANBP1"", ""gene_symbol:NUP85"", ""gene_symbol:AAAS"", ""gene_symbol:NUP155"", ""gene_symbol:NUP43"", ""gene_symbol:NDC1"", ""gene_symbol:NUP93"", ""gene_symbol:KPNB1"", ""gene_symbol:XPO1"", ""gene_symbol:NUP153"", ""gene_symbol:NUP98"", ""gene_symbol:NUP62"", ""gene_symbol:RAN"", ""gene_symbol:RAE1"", ""gene_symbol:NUP50"", ""gene_symbol:NUP88"", 
""gene_symbol:SEC13"", ""gene_symbol:NUP35"", ""gene_symbol:TPR"", ""gene_symbol:SEH1L"", ""gene_symbol:NUP210"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"156","Interferon alpha/beta signaling(reactome)","1.39950541371289e-15","7.93830570778257e-14","1.01754479730988","0.750306854364256","2.50366406390392","52","c(""gene_symbol:HLA-A"", ""gene_symbol:PSMB8"", ""gene_symbol:IRF1"", ""gene_symbol:IFITM2"", ""gene_symbol:IFITM3"", ""gene_symbol:PTPN6"", ""gene_symbol:OASL"", ""gene_symbol:SOCS3"", ""gene_symbol:OAS3"", ""gene_symbol:IRF7"", ""gene_symbol:IRF8"", ""gene_symbol:ISG15"", ""gene_symbol:SAMHD1"", ""gene_symbol:OAS2"", ""gene_symbol:BST2"", ""gene_symbol:MX1"", ""gene_symbol:HLA-E"", ""gene_symbol:IFITM1"", ""gene_symbol:STAT1"", ""gene_symbol:SOCS1"", ""gene_symbol:RSAD2"", ""gene_symbol:IFI35"", ""gene_symbol:USP18"", ""gene_symbol:HLA-G"", 
""gene_symbol:ISG20"", ""gene_symbol:IFIT2"", ""gene_symbol:IFIT1"", ""gene_symbol:IRF5"", ""gene_symbol:TYK2"", ""gene_symbol:KPNB1"", ""gene_symbol:IRF9"", ""gene_symbol:XAF1"", ""gene_symbol:IFNAR2"", ""gene_symbol:IRF3"", ""gene_symbol:STAT2"", ""gene_symbol:IFIT3"", ""gene_symbol:ABCE1"", ""gene_symbol:PTPN1"", ""gene_symbol:IFNAR1"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"157","Interferon alpha/beta signaling(wiki)","2.19274853959399e-15","1.21016013995971e-13","1.00731795687447","0.749744143244147","2.48866301739723","50","c(""gene_symbol:HLA-A"", ""gene_symbol:PSMB8"", ""gene_symbol:IRF1"", ""gene_symbol:IFITM2"", ""gene_symbol:IFITM3"", ""gene_symbol:PTPN6"", ""gene_symbol:OASL"", ""gene_symbol:SOCS3"", ""gene_symbol:OAS3"", ""gene_symbol:IRF7"", ""gene_symbol:IRF8"", ""gene_symbol:ISG15"", ""gene_symbol:SAMHD1"", ""gene_symbol:OAS2"", ""gene_symbol:BST2"", ""gene_symbol:MX1"", ""gene_symbol:HLA-E"", ""gene_symbol:IFITM1"", ""gene_symbol:STAT1"", ""gene_symbol:SOCS1"", ""gene_symbol:RSAD2"", ""gene_symbol:IFI35"", ""gene_symbol:USP18"", ""gene_symbol:HLA-G"", 
""gene_symbol:ISG20"", ""gene_symbol:IFIT2"", ""gene_symbol:IFIT1"", ""gene_symbol:IRF5"", ""gene_symbol:TYK2"", ""gene_symbol:IRF9"", ""gene_symbol:XAF1"", ""gene_symbol:IFNAR2"", ""gene_symbol:IRF3"", ""gene_symbol:STAT2"", ""gene_symbol:IFIT3"", ""gene_symbol:ABCE1"", ""gene_symbol:PTPN1"", ""gene_symbol:IFNAR1"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"158","Interferon gamma signaling(reactome)","1.17440626577532e-14","5.84911608466634e-13","0.986546283587582","0.683463310425747","2.36567760701469","71","c(""gene_symbol:HLA-DQB1"", ""gene_symbol:HLA-DQA1"", ""gene_symbol:HLA-DRB1"", ""gene_symbol:CD44"", ""gene_symbol:IFI30"", ""gene_symbol:HLA-A"", ""gene_symbol:GBP1"", ""gene_symbol:CIITA"", ""gene_symbol:IRF1"", ""gene_symbol:PTPN6"", ""gene_symbol:OASL"", ""gene_symbol:SOCS3"", ""gene_symbol:OAS3"", ""gene_symbol:IRF7"", ""gene_symbol:B2M"", ""gene_symbol:IRF8"", ""gene_symbol:MID1"", ""gene_symbol:FCGR1A"", ""gene_symbol:GBP4"", ""gene_symbol:GBP5"", ""gene_symbol:TRIM5"", ""gene_symbol:OAS2"", ""gene_symbol:GBP7"", ""gene_symbol:GBP6"", 
""gene_symbol:SP100"", ""gene_symbol:HLA-E"", ""gene_symbol:TRIM25"", ""gene_symbol:ICAM1"", ""gene_symbol:STAT1"", ""gene_symbol:SOCS1"", ""gene_symbol:TRIM21"", ""gene_symbol:HLA-G"", ""gene_symbol:PTAFR"", ""gene_symbol:VCAM1"", ""gene_symbol:IRF5"", ""gene_symbol:PML"", ""gene_symbol:IFNGR1"", ""gene_symbol:TRIM34"", ""gene_symbol:IRF9"", ""gene_symbol:TRIM14"", ""gene_symbol:IRF3"", ""gene_symbol:PTPN2"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"159","Interferon gamma signaling(wiki)","1.64340939597167e-15","9.19408763444974e-14","1.01754479730988","0.691185911811701","2.38987965116491","70","c(""gene_symbol:HLA-DQB1"", ""gene_symbol:HLA-DQA1"", ""gene_symbol:HLA-DRB1"", ""gene_symbol:CD44"", ""gene_symbol:IFI30"", ""gene_symbol:HLA-A"", ""gene_symbol:GBP1"", ""gene_symbol:CIITA"", ""gene_symbol:IRF1"", ""gene_symbol:PTPN6"", ""gene_symbol:OASL"", ""gene_symbol:SOCS3"", ""gene_symbol:OAS3"", ""gene_symbol:IRF7"", ""gene_symbol:B2M"", ""gene_symbol:IRF8"", ""gene_symbol:MID1"", ""gene_symbol:FCGR1A"", ""gene_symbol:GBP4"", ""gene_symbol:GBP5"", ""gene_symbol:TRIM5"", ""gene_symbol:OAS2"", ""gene_symbol:GBP7"", ""gene_symbol:GBP6"", 
""gene_symbol:SP100"", ""gene_symbol:HLA-E"", ""gene_symbol:TRIM25"", ""gene_symbol:ICAM1"", ""gene_symbol:STAT1"", ""gene_symbol:SOCS1"", ""gene_symbol:TRIM21"", ""gene_symbol:HLA-G"", ""gene_symbol:PTAFR"", ""gene_symbol:VCAM1"", ""gene_symbol:IRF5"", ""gene_symbol:PML"", ""gene_symbol:IFNGR1"", ""gene_symbol:TRIM34"", ""gene_symbol:IRF9"", ""gene_symbol:TRIM14"", ""gene_symbol:IRF3"", ""gene_symbol:PTPN2"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"160","Interleukin-17 signaling(reactome)","0.0126582278481013","0.0391934818283894","0.182828937260244","0.429417798529597","1.47485253567292","66","c(""gene_symbol:NFKB1"", ""gene_symbol:MAPKAPK3"", ""gene_symbol:MAP2K3"", ""gene_symbol:MAPKAPK2"", ""gene_symbol:DUSP4"", ""gene_symbol:ATF1"", ""gene_symbol:RIPK2"", ""gene_symbol:CHUK"", ""gene_symbol:IL17RA"", ""gene_symbol:RPS27A"", ""gene_symbol:IL17RC"", ""gene_symbol:DUSP6"", ""gene_symbol:RPS6KA1"", ""gene_symbol:NOD2"", ""gene_symbol:NOD1"", ""gene_symbol:PPP2R1B"", ""gene_symbol:IRAK1"", ""gene_symbol:MAPK7"", ""gene_symbol:TAB2"", ""gene_symbol:IKBKB"", ""gene_symbol:MAP3K8"", ""gene_symbol:JUN"", ""gene_symbol:IRAK2"", ""gene_symbol:TNIP2"", 
""gene_symbol:TRAF6"", ""gene_symbol:MAP2K6"", ""gene_symbol:RPS6KA3"", ""gene_symbol:MAP3K7"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"161","Intrinsic Pathway for Apoptosis(reactome)","0.0163594947194036","0.0488393102588043","0.161547713776232","0.439750126665042","1.46401178163585","51","c(""gene_symbol:CASP8"", ""gene_symbol:GSDMD"", ""gene_symbol:TP53"", ""gene_symbol:BAK1"", ""gene_symbol:CASP3"", ""gene_symbol:BMF"", ""gene_symbol:BCL2L11"", ""gene_symbol:APAF1"", ""gene_symbol:TFDP1"", ""gene_symbol:CASP7"", ""gene_symbol:E2F1"", ""gene_symbol:BAX"", ""gene_symbol:AKT1"", ""gene_symbol:UACA"", ""gene_symbol:C1QBP"", ""gene_symbol:SFN"", ""gene_symbol:BID"", ""gene_symbol:PMAIP1"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"162","Intrinsic Pathway for Apoptosis(wiki)","0.0315287284795686","0.0843243792472547","0.115421519069504","0.424967023569503","1.40771104652619","49","c(""gene_symbol:CASP8"", ""gene_symbol:TP53"", ""gene_symbol:BAK1"", ""gene_symbol:CASP3"", ""gene_symbol:BMF"", ""gene_symbol:BCL2L11"", ""gene_symbol:APAF1"", ""gene_symbol:TFDP1"", ""gene_symbol:CASP7"", ""gene_symbol:E2F1"", ""gene_symbol:BAX"", ""gene_symbol:AKT1"", ""gene_symbol:UACA"", ""gene_symbol:C1QBP"", ""gene_symbol:SFN"", ""gene_symbol:BID"", ""gene_symbol:PMAIP1"", ""gene_symbol:STAT3"", ""gene_symbol:DIABLO"", ""gene_symbol:BBC3"", ""gene_symbol:BCL2"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"163","Ion channel transport(reactome)","1.09810146898369e-05","9.81964553039006e-05","0.593325476396405","-0.259013212260312","-1.70238999856208","148","c(""gene_symbol:ANO3"", ""gene_symbol:CAMK2A"", ""gene_symbol:ATP2B2"", ""gene_symbol:RYR2"", ""gene_symbol:ATP2B3"", ""gene_symbol:CAMK2B"", ""gene_symbol:ASIC4"", ""gene_symbol:WNK2"", ""gene_symbol:UNC80"", ""gene_symbol:ATP1B1"", ""gene_symbol:ATP6V1G2"", ""gene_symbol:FXYD7"", ""gene_symbol:UNC79"", ""gene_symbol:ATP9A"", ""gene_symbol:ASIC2"", ""gene_symbol:ATP1A3"", ""gene_symbol:NALCN"", ""gene_symbol:RYR3"", ""gene_symbol:TTYH1"", ""gene_symbol:FXYD6"", ""gene_symbol:NEDD4L"", ""gene_symbol:ATP6V0A1"", ""gene_symbol:ATP6V0E2"", ""gene_symbol:ATP2B4"", 
""gene_symbol:ATP8A2"", ""gene_symbol:ATP13A5"", ""gene_symbol:ATP1A2"", ""gene_symbol:ANO4"", ""gene_symbol:TRPM3"", ""gene_symbol:TRPC5"", ""gene_symbol:CAMK2G"", ""gene_symbol:TRPC3"", ""gene_symbol:CLCN1"", ""gene_symbol:WNK3"", ""gene_symbol:ATP10B"", ""gene_symbol:CALM3"", ""gene_symbol:TRPC1"", ""gene_symbol:ASIC1"", ""gene_symbol:ATP2B1"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:ATP6V1E1"", ""gene_symbol:TRPC6"", ""gene_symbol:ATP1B2"", ""gene_symbol:FKBP1B"", ""gene_symbol:ANO2"")","0.177469135802469","0.313249327630343","-0.86734693877551","-1.29504841946476","229","2","c(""hmdb:HMDB0001429"", ""hmdb:HMDB0001879"")"
"164","Ion homeostasis(reactome)","1.27935735805207e-08","2.44153993003956e-07","0.747739663149885","-0.512061641321402","-2.72820625299222","50","c(""gene_symbol:CAMK2A"", ""gene_symbol:ATP2B2"", ""gene_symbol:RYR2"", ""gene_symbol:SLC8A2"", ""gene_symbol:ATP2B3"", ""gene_symbol:KCNJ11"", ""gene_symbol:CAMK2B"", ""gene_symbol:ATP1B1"", ""gene_symbol:FXYD7"", ""gene_symbol:ATP1A3"", ""gene_symbol:RYR3"", ""gene_symbol:NOS1"", ""gene_symbol:ITPR1"", ""gene_symbol:FXYD6"", ""gene_symbol:SLC8A3"", ""gene_symbol:ATP2B4"", ""gene_symbol:ATP1A2"", ""gene_symbol:CAMK2G"", ""gene_symbol:CALM3"", ""gene_symbol:TRPC1"", ""gene_symbol:ATP2B1"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:ATP1B2"", 
""gene_symbol:FKBP1B"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"165","Ion transport by P-type ATPases(reactome)","0.000127015781772592","0.000794383541744661","0.518848077743792","-0.372781421145674","-1.97308328838417","49","c(""gene_symbol:CAMK2A"", ""gene_symbol:ATP2B2"", ""gene_symbol:ATP2B3"", ""gene_symbol:CAMK2B"", ""gene_symbol:ATP1B1"", ""gene_symbol:FXYD7"", ""gene_symbol:ATP9A"", ""gene_symbol:ATP1A3"", ""gene_symbol:FXYD6"", ""gene_symbol:ATP2B4"", ""gene_symbol:ATP8A2"", ""gene_symbol:ATP13A5"", ""gene_symbol:ATP1A2"", ""gene_symbol:CAMK2G"", ""gene_symbol:ATP10B"", ""gene_symbol:CALM3"", ""gene_symbol:ATP2B1"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"", ""gene_symbol:ATP1B2"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"166","L1CAM interactions(reactome)","7.13938561911467e-06","6.73377618209338e-05","0.610526878385931","-0.300011173667501","-1.85450348053777","107","c(""gene_symbol:SCN4B"", ""gene_symbol:SCN8A"", ""gene_symbol:SCN1B"", ""gene_symbol:SCN1A"", ""gene_symbol:SPTBN2"", ""gene_symbol:KCNQ3"", ""gene_symbol:SH3GL2"", ""gene_symbol:SPTB"", ""gene_symbol:KCNQ2"", ""gene_symbol:SCN2A"", ""gene_symbol:SPTBN4"", ""gene_symbol:DNM1"", ""gene_symbol:CNTN1"", ""gene_symbol:TUBA4A"", ""gene_symbol:TUBA8"", ""gene_symbol:SCN2B"", ""gene_symbol:NRCAM"", ""gene_symbol:ANK2"", ""gene_symbol:DLG3"", ""gene_symbol:DCX"", ""gene_symbol:TUBB4A"", ""gene_symbol:DNM3"", ""gene_symbol:NCAN"", ""gene_symbol:SCN3B"", 
""gene_symbol:DLG4"", ""gene_symbol:SCN3A"", ""gene_symbol:CNTN2"", ""gene_symbol:ANK1"", ""gene_symbol:CHL1"", ""gene_symbol:NFASC"", ""gene_symbol:CNTNAP1"", ""gene_symbol:ANK3"", ""gene_symbol:CNTN6"")","0.162808641975309","0.296506254072584","-0.877735145780187","-1.31055920351327","210","2","hmdb:HMDB0001429"
"167","L1CAM interactions(wiki)","5.40497292899559e-05","0.000389310572169629","0.557332238758646","-0.295073982259071","-1.75648321665315","92","c(""gene_symbol:SCN4B"", ""gene_symbol:SCN8A"", ""gene_symbol:SCN1B"", ""gene_symbol:SCN1A"", ""gene_symbol:SPTBN2"", ""gene_symbol:SH3GL2"", ""gene_symbol:SPTB"", ""gene_symbol:SCN2A"", ""gene_symbol:SPTBN4"", ""gene_symbol:DNM1"", ""gene_symbol:CNTN1"", ""gene_symbol:SCN2B"", ""gene_symbol:NRCAM"", ""gene_symbol:ANK2"", ""gene_symbol:DLG3"", ""gene_symbol:DCX"", ""gene_symbol:DNM3"", ""gene_symbol:NCAN"", ""gene_symbol:SCN3B"", ""gene_symbol:DLG4"", ""gene_symbol:SCN3A"", ""gene_symbol:CNTN2"", ""gene_symbol:ANK1"", ""gene_symbol:CHL1"", ""gene_symbol:NFASC"", 
""gene_symbol:CNTNAP1"", ""gene_symbol:ANK3"", ""gene_symbol:CNTN6"")","0.162808641975309","0.296506254072584","-0.877735145780187","-1.31055920351327","210","2","hmdb:HMDB0001429"
