"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"437","Metabolism of RNA(reactome)","0.0164893617021277","0.0862894621226385","0.779018644921105","1.52111268993984","30","14","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000132"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0001173"", ""hmdb:HMDB0257557"")"
"438","Metabolism of serotonin(reactome)","0.281059063136456","0.600721419282016","0.862546125461255","1.14938199589375","413","1","hmdb:HMDB0004073"
"439","Metabolism of steroid hormones(reactome)","0.0604133545310016","0.23183162528372","0.711786558857751","1.42623643667256","113","16","c(""hmdb:HMDB0000053"", ""hmdb:HMDB0247882"", ""hmdb:HMDB0000016"", ""hmdb:HMDB0000374"", ""hmdb:HMDB0062522"", ""hmdb:HMDB0244760"")"
"440","Metabolism of steroid hormones(wiki)","0.0604133545310016","0.23183162528372","0.711786558857751","1.42623643667256","113","16","c(""hmdb:HMDB0000053"", ""hmdb:HMDB0247882"", ""hmdb:HMDB0000016"", ""hmdb:HMDB0000374"", ""hmdb:HMDB0062522"", ""hmdb:HMDB0244760"")"
"441","Metabolism of steroids(reactome)","0.00205761316872428","0.0242022401397018","-0.603866844202105","-1.69087161521193","1","58","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"", ""hmdb:HMDB0302890"", ""hmdb:HMDB0242506"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0006719"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0000876"", ""hmdb:HMDB0000032"")"
"442","Metabolism of vitamins and cofactors(reactome)","0.00483792936623125","0.0376450061303405","0.63725364908689","1.6308067668442","9","66","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0304324"", ""hmdb:HMDB0000232"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000613"", ""hmdb:HMDB0000943"", ""hmdb:HMDB0245425"", ""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0014641"", ""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000742"")"
"443","Metabolism of water-soluble vitamins and cofactors(reactome)","0.00102827763496144","0.016968931741659","0.73831737977878","1.72341516281743","1","38","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000232"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000613"", ""hmdb:HMDB0000943"", ""hmdb:HMDB0245425"")"
"444","Metabolism of water-soluble vitamins and cofactors(wiki)","0.0036101083032491","0.0321396774126757","0.7506378300765","1.67092075464508","6","28","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000613"", ""hmdb:HMDB0000943"", ""hmdb:HMDB0245425"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000742"")"
"445","Metabolism overview(wiki)","0.0004995004995005","0.016968931741659","0.733207260506064","1.79018286687443","0","49","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0304324"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0001096"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000124"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"")"
"446","Methionine de novo and salvage pathway(wiki)","0.0702479338842975","0.260166669542263","0.652853790477312","1.41299865656405","135","24","c(""hmdb:HMDB0001257"", ""hmdb:HMDB0000034"", ""hmdb:HMDB0001256"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0000963"", ""hmdb:HMDB0001299"", ""hmdb:HMDB0062647"")"
"447","Methionine Metabolism(kegg)","0.0261672652642381","0.12026095486725","0.665977293354735","1.51329073944628","50","31","c(""hmdb:HMDB0001257"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0000963"", ""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000742"", ""hmdb:HMDB0000719"", ""hmdb:HMDB0304277"")"
"448","Methionine metabolism leading to sulfur amino acids and related disorders(wiki)","0.293375394321767","0.615686751485234","0.565769649486486","1.16066013268838","557","18","c(""hmdb:HMDB0000251"", ""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000742"")"
"449","Methylation(reactome)","0.01216287678477","0.0680660675589335","0.84779621539154","1.53464421980896","22","9","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0015167"", ""hmdb:HMDB0000742"")"
"450","MicroRNAs in cardiomyocyte hypertrophy(wiki)","0.0183299389002037","0.0931728126331269","0.988929889298893","1.31779411721722","26","1","hmdb:HMDB0001314"
"451","Miscellaneous substrates(reactome)","0.00691489361702128","0.046764770890745","0.800461061776134","1.56298117741932","12","14","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0006254"")"
"452","Miscellaneous transport and binding events(reactome)","0.00105764145954521","0.016968931741659","0.907310797070245","1.64237495404607","1","9","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0062762"")"
"453","Miscellaneous transport and binding events(wiki)","0.00105764145954521","0.016968931741659","0.907310797070245","1.64237495404607","1","9","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0062762"")"
"454","Mismatch Repair(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"455","Mismatch Repair(wiki)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"456","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"457","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"458","Mitochondrial beta-oxidation(wiki)","0.0327077747989276","0.141678920947214","0.788256850982411","1.46811854800653","60","11","c(""hmdb:HMDB0000827"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"")"
"459","Mitochondrial biogenesis(reactome)","0.290322580645161","0.611677266109877","0.652244243802708","1.18066445742886","548","9","c(""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"460","Mitochondrial biogenesis(wiki)","0.290322580645161","0.611677266109877","0.652244243802708","1.18066445742886","548","9","c(""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"461","mitochondrial fatty acid beta-oxidation of saturated fatty acids(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"462","Mitochondrial gene expression(wiki)","0.16087962962963","0.450869609736118","0.873225117447528","1.26503058299016","277","2","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0000058"")"
"463","Mitochondrial iron-sulfur cluster biogenesis(reactome)","0.115716753022453","0.352736229819563","-0.802588996763754","-1.43111086882688","133","6","c(""hmdb:HMDB0062251"", ""hmdb:HMDB0001310"", ""hmdb:HMDB0000161"", ""hmdb:HMDB0251515"", ""hmdb:HMDB0003417"", ""hmdb:HMDB0000574"")"
"464","Mitochondrial iron-sulfur cluster biogenesis(wiki)","0.115716753022453","0.352736229819563","-0.802588996763754","-1.43111086882688","133","6","c(""hmdb:HMDB0062251"", ""hmdb:HMDB0001310"", ""hmdb:HMDB0000161"", ""hmdb:HMDB0251515"", ""hmdb:HMDB0003417"", ""hmdb:HMDB0000574"")"
"465","Mitochondrial tRNA aminoacylation(reactome)","0.000999500249875062","0.016968931741659","0.707415538778354","1.72018740178551","1","48","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000883"", ""hmdb:HMDB0250806"", ""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000177"", ""hmdb:HMDB0250763"", ""hmdb:HMDB0000167"", ""hmdb:HMDB0004041"", ""hmdb:HMDB0250801"")"
"466","Mitochondrial Uncoupling(reactome)","0.178240740740741","0.485495347564313","0.864328564836179","1.25214225567151","307","2","c(""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"")"
"467","Modified nucleosides derived from tRNA as urinary cancer markers(wiki)","0.0715778474399164","0.264539794496691","0.667166288923422","1.40547707120302","136","21","c(""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"", ""hmdb:HMDB0001173"", ""hmdb:HMDB0257557"", ""hmdb:HMDB0003331"", ""hmdb:HMDB0004044"", ""hmdb:HMDB0243935"")"
"468","Modulation of PI3K-Akt-mTOR signaling by bioactive sphingolipids(wiki)","0.00161637931034483","0.0209303423105965","0.96905311778291","1.54889222815691","2","4","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"")"
"469","mRNA decay by 3' to 5' exoribonuclease(reactome)","0.0779642663779101","0.271900394619637","0.83752831375742","1.37865312508125","143","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"470","mRNA decay by 5' to 3' exoribonuclease(reactome)","0.0889008620689655","0.294395413743683","0.846551574594693","1.35309110570083","164","4","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"471","MTHFR deficiency(wiki)","0.262472885032538","0.575359913442196","0.703976957040468","1.19226145894556","483","6","c(""hmdb:HMDB0000097"", ""hmdb:HMDB0001565"", ""hmdb:HMDB0000742"", ""hmdb:HMDB0000092"")"
"472","MTOR signaling(wiki)","0.00161637931034483","0.0209303423105965","0.96905311778291","1.54889222815691","2","4","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"")"
"473","MTOR signalling(reactome)","0.0101279317697228","0.0589080359327484","0.87363384263238","1.51598544651234","18","7","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"474","Muscle contraction(reactome)","0.134861407249467","0.398076766157328","0.755078638178529","1.31026085596902","252","7","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0014865"", ""hmdb:HMDB0015187"", ""hmdb:HMDB0248891"")"
"475","MyD88 cascade initiated on plasma membrane(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"476","MyD88 dependent cascade initiated on endosome(reactome)","0.158635625338387","0.447407948092683","0.779278536230828","1.28276832154303","292","5","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"", ""hmdb:HMDB0014862"")"
"477","MyD88-independent TLR4 cascade(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"478","MyD88:MAL(TIRAP) cascade initiated on plasma membrane(reactome)","0.0782703886152162","0.271900394619637","0.882549467175292","1.35147052842034","142","3","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"479","Myometrial relaxation and contraction pathways(wiki)","0.16087962962963","0.450869609736118","0.873225117447528","1.26503058299016","277","2","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0000058"")"
"480","N-Glycan antennae elongation(reactome)","0.188286808976464","0.503802110292982","0.814404432132964","1.24711829668353","343","3","c(""hmdb:HMDB0000230"", ""hmdb:HMDB0000773"", ""hmdb:HMDB0246275"")"
"481","Na+/Cl- dependent neurotransmitter transporters(reactome)","0.000505050505050505","0.016968931741659","0.710185855847163","1.71579707884122","0","47","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000883"", ""hmdb:HMDB0250806"", ""hmdb:HMDB0000251"", ""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"", ""hmdb:HMDB0000870"", ""hmdb:HMDB0000177"", ""hmdb:HMDB0250763"", ""hmdb:HMDB0000167"", ""hmdb:HMDB0004041"", ""hmdb:HMDB0250801"")"
"482","NAD+ biosynthetic pathways(wiki)","0.248545742993125","0.559762018936351","0.673677939151527","1.21946281023941","469","9","c(""hmdb:HMDB0000232"", ""hmdb:HMDB0000929"", ""hmdb:HMDB0013609"", ""hmdb:HMDB0030396"", ""hmdb:HMDB0001330"", ""hmdb:HMDB0001476"", ""hmdb:HMDB0001406"")"
"483","NADPH regeneration(reactome)","0.031907671418873","0.139076680828208","0.982011070110701","1.30857447553893","46","1","hmdb:HMDB0304324"
"484","Neddylation(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"485","Neddylation(wiki)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"486","Neuroinflammation(wiki)","0.00759219088937093","0.04827436070876","0.904299583911234","1.5315295912106","13","6","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"")"
"487","Neurotransmitter uptake and metabolism In glial cells(reactome)","0.267702936096718","0.575359913442196","-0.694153460842963","-1.2377575153059","309","6","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"488","Neurotransmitter uptake and metabolism In glial cells(wiki)","0.267702936096718","0.575359913442196","-0.694153460842963","-1.2377575153059","309","6","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"489","Nicotine effect on dopaminergic neurons(wiki)","0.265184381778742","0.575359913442196","0.702991647941533","1.19059273093954","488","6","c(""hmdb:HMDB0001934"", ""hmdb:HMDB0243542"", ""hmdb:HMDB0000058"")"
"490","Nicotine metabolism in liver cells(wiki)","0.178126691932864","0.485495347564313","0.770461953878855","1.26825536883156","328","5","c(""hmdb:HMDB0001010"", ""hmdb:HMDB0001934"", ""hmdb:HMDB0243542"")"
"491","Nitric oxide metabolism in cystic fibrosis(wiki)","0.000533049040511727","0.016968931741659","0.970397779833488","1.68389643322745","0","7","c(""hmdb:HMDB0001539"", ""hmdb:HMDB0003334"", ""hmdb:HMDB0244994"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"")"
"492","Nitric oxide stimulates guanylate cyclase(reactome)","0.00211528291909043","0.0242022401397018","0.888881587819255","1.60901519265622","3","9","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"")"
"493","NO/cGMP/PKG mediated neuroprotection(wiki)","0.00957446808510638","0.0567982924226254","0.810136209739222","1.56702774674996","17","13","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000058"")"
"494","Non-classical role of vitamin D(wiki)","0.0138528138528139","0.0753831036039625","-0.916820702402957","-1.58090572818633","15","5","c(""hmdb:HMDB0242506"", ""hmdb:HMDB0006719"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0000876"", ""hmdb:HMDB0000032"")"
"495","Non-genomic actions of 1,25 dihydroxyvitamin D3(wiki)","0.240188383045526","0.559762018936351","-0.840793724042455","-1.23692403417004","305","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"496","Non-small cell lung cancer(wiki)","0.00703844071467244","0.046764770890745","0.918207024029575","1.51145813503396","12","5","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"497","NOSIP mediated eNOS trafficking(reactome)","0.267361111111111","0.575359913442196","0.81079833871712","1.17459366962885","461","2","c(""hmdb:HMDB0000027"", ""hmdb:HMDB0257929"")"
"498","NOSTRIN mediated eNOS trafficking(reactome)","0.267361111111111","0.575359913442196","0.81079833871712","1.17459366962885","461","2","c(""hmdb:HMDB0000027"", ""hmdb:HMDB0257929"")"
"499","Nuclear receptors(wiki)","0.00488069414316703","0.0376450061303405","0.910598866427492","1.54219811052509","8","6","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"500","Nuclear receptors in lipid metabolism and toxicity(wiki)","0.154584221748401","0.441598082740198","0.744553387865244","1.29199676692256","289","7","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"501","Nucleobase biosynthesis(wiki)","0.153925619834711","0.440425886430285","0.591360133257499","1.27990537242262","297","24","c(""hmdb:HMDB0001235"", ""hmdb:HMDB0062575"", ""hmdb:HMDB0001096"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000218"", ""hmdb:HMDB0000175"", ""hmdb:HMDB0257686"")"
"502","Nucleobase catabolism(wiki)","0.0014985014985015","0.0209303423105965","0.698116211627357","1.70450532674757","2","49","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000132"", ""hmdb:HMDB0000157"", ""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"")"
"503","Nucleotide biosynthesis(reactome)","0.155486219448778","0.442748881704867","0.602549998940829","1.28082294415129","298","22","c(""hmdb:HMDB0001235"", ""hmdb:HMDB0062575"", ""hmdb:HMDB0001096"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000218"", ""hmdb:HMDB0000175"", ""hmdb:HMDB0257686"")"
"504","Nucleotide catabolism(reactome)","0.0161616161616162","0.0848245771322694","0.626900606179937","1.51458131692053","31","47","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000132"", ""hmdb:HMDB0000157"", ""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0059594"", ""hmdb:HMDB0245755"")"
"505","Nucleotide catabolism defects(reactome)","0.0335820895522388","0.143900064892927","0.839488152082606","1.45673365542032","62","7","c(""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"", ""hmdb:HMDB0000133"", ""hmdb:HMDB0246240"")"
"506","Nucleotide GPCRs(wiki)","0.00475220638153428","0.0373590786351745","0.995848708487085","1.32701375889551","6","1","hmdb:HMDB0000034"
"507","Nucleotide salvage(reactome)","0.000513083632632119","0.016968931741659","0.77732683174506","1.79011015190343","0","34","c(""hmdb:HMDB0000034"", ""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000132"", ""hmdb:HMDB0000157"", ""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"")"
"508","Nucleotide salvage(wiki)","0.000513083632632119","0.016968931741659","0.77732683174506","1.79011015190343","0","34","c(""hmdb:HMDB0000034"", ""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000132"", ""hmdb:HMDB0000157"", ""hmdb:HMDB0000195"", ""hmdb:HMDB0003040"", ""hmdb:HMDB0247301"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"")"
"509","Nucleotide salvage defects(reactome)","0.00431034482758621","0.0351429788329916","0.957564968657576","1.53053007176981","7","4","c(""hmdb:HMDB0000034"", ""hmdb:HMDB0000132"", ""hmdb:HMDB0000157"")"
"510","O-linked glycosylation(reactome)","0.00115740740740741","0.016968931741659","0.988001845869866","1.43130623032178","1","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"511","O-linked glycosylation(wiki)","0.00115740740740741","0.016968931741659","0.988001845869866","1.43130623032178","1","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"512","O-linked glycosylation of mucins(reactome)","0.00115740740740741","0.016968931741659","0.988001845869866","1.43130623032178","1","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"513","OAS antiviral response(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"514","OAS antiviral response(wiki)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"515","Oleoyl-phe metabolism(reactome)","0.178240740740741","0.485495347564313","0.864328564836179","1.25214225567151","307","2","c(""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"")"
"516","Omega-3 / omega-6 fatty acid synthesis(wiki)","0.00363070539419087","0.0321396774126757","0.772838391779366","1.68643777522667","6","25","c(""hmdb:HMDB0002925"", ""hmdb:HMDB0060039"", ""hmdb:HMDB0244373"", ""hmdb:HMDB0247333"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"")"
"517","Omega-9 fatty acid synthesis(wiki)","0.00105764145954521","0.016968931741659","0.920499249775705","1.66624812350025","1","9","c(""hmdb:HMDB0010378"", ""hmdb:HMDB0245590"", ""hmdb:HMDB0000827"", ""hmdb:HMDB0000806"")"
"518","One carbon pool by folate(kegg)","0.18760907504363","0.503507562976399","-0.812009237875289","-1.33506437420223","214","4","c(""hmdb:HMDB0003470"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"519","One-carbon metabolism(wiki)","0.234913793103448","0.559762018936351","0.757150521980217","1.21019636335645","435","4","c(""hmdb:HMDB0000097"", ""hmdb:HMDB0000742"")"
"520","Ophthalmate biosynthesis in hepatocytes(wiki)","0.0149413020277481","0.0800781564870851","0.830484830501427","1.52905093145115","27","10","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000452"", ""hmdb:HMDB0000650"", ""hmdb:HMDB0245013"")"
"521","Organic cation transport(reactome)","0.0327442827442827","0.141678920947214","0.714024668212469","1.49607921708076","62","20","c(""hmdb:HMDB0001257"", ""hmdb:HMDB0001256"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0000562"", ""hmdb:HMDB0000870"", ""hmdb:HMDB0000062"", ""hmdb:HMDB0062634"", ""hmdb:HMDB0014611"", ""hmdb:HMDB0015044"", ""hmdb:HMDB0242153"")"
"522","Organic cation/anion/zwitterion transport(reactome)","0.0280811232449298","0.125797759183095","0.708942431039247","1.50697823143906","53","22","c(""hmdb:HMDB0001257"", ""hmdb:HMDB0001256"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0000562"", ""hmdb:HMDB0000870"", ""hmdb:HMDB0014925"", ""hmdb:HMDB0000062"", ""hmdb:HMDB0062634"", ""hmdb:HMDB0014611"", ""hmdb:HMDB0015044"", ""hmdb:HMDB0242153"")"
"523","Osteoblast signaling(wiki)","0.113438045375218","0.352736229819563","-0.861786968216175","-1.41690639188746","129","4","c(""hmdb:HMDB0242506"", ""hmdb:HMDB0006719"", ""hmdb:HMDB0000876"")"
"524","Overview of nanoparticle effects(wiki)","0.00115740740740741","0.016968931741659","0.987078910936779","1.42996918573484","1","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"525","Oxysterols derived from cholesterol(wiki)","0.00356824264049955","0.0321396774126757","-0.844889936237989","-1.71790397387998","3","12","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0000032"")"
"526","p75 NTR receptor-mediated signaling(wiki)","0.196198234894773","0.51717038440316","0.905442804428044","1.20654377429916","288","1","hmdb:HMDB0001565"
